7/23/2018,Eataly Chicago Market,Restaurants,-$7.25
7/23/2018,Eataly Chicago Market,Restaurants,-$7.85
7/23/2018,Eataly Chicago Market,Restaurants,-$25.20
7/23/2018,From: Bank of America, Na-contribution,Transfer,$100.00
7/23/2018,From: Bank of America, Na-contribution,Transfer,$100.00
7/23/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
7/23/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
7/23/2018,Houston Hobby 3203a,Holidays,-$7.78
7/23/2018,Nordstrom,Clothes,-$92.39
7/23/2018,Regal Entertainment Group,Extra,-$28.90
7/23/2018,Spicy Chen Asian Bistro,Restaurants,-$9.25
7/23/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/23/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/23/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Transfer,-$100.00
7/23/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Transfer,-$100.00
7/23/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
7/23/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
7/23/2018,Zara,Clothes,-$87.74
7/20/2018,Geico, Des:prem Coll, Id:5asoh4e5vl8oe E, Indn:stuart Mcrobbie, CO Id:3530,Car Insurance,-$107.75
7/20/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
7/19/2018,H-e-b Grocery,Gas,-$24.21
7/17/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
7/17/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
7/17/2018,Chevron,Gas,-$13.95
7/17/2018,Savannah Cafe and Bakery,Restaurants,-$9.20
7/16/2018,Buffalo Wild Wings,Restaurants,-$13.36
7/16/2018,Exxonmobil,Transfer,-$25.39
7/16/2018,Exxonmobil,Extra,-$3.25
7/16/2018,From: Bank of America, Na-contribution,Transfer,$100.00
7/16/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
7/16/2018,H-e-b Grocery,Groceries,-$23.82
7/16/2018,Ikea,Home Improvements,-$7.57
7/16/2018,Momentum Indoor Climbi,Fitness,-$80.11
7/16/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/16/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/16/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
7/16/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
7/16/2018,Yucatan Taco Stand,Nightlife,-$16.63
7/16/2018,Zelle Transfer Conf# e3b2d36ca;, Prestwood, Jacoby,Utilities,-$97.50
7/14/2018,Nobi Public House,Restaurants,-$10.43
7/13/2018,Buffalo Wild Wings,Restaurants,-$13.08
7/13/2018,Chipotle,Restaurants,-$7.42
7/13/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
7/13/2018,Zelle Transfer Conf# 660d9452e;, Christian Odegard,Extra,-$92.00
7/12/2018,Sprouts Farmers Market,Groceries,-$48.39
7/11/2018,Dryhop Brewers,Restaurants,-$45.42
7/11/2018,Gringo's Mexican Kitchen,Restaurants,-$11.22
7/11/2018,Hou Parking Garage,Holidays,-$40.00
7/11/2018,Windycityst1723,Extra,-$5.10
7/11/2018,Yucatan Taco Stand,Restaurants,-$18.01
7/10/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
7/10/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
7/10/2018,Flip Crepes,Restaurants,-$30.43
7/10/2018,Harry's x-x-6855,Extra,-$49.80
7/10/2018,Hopsmith Tavern,Nightlife,-$15.78
7/10/2018,Mutt Jackson,Extra,-$10.00
7/10/2018,Shake Shack,Restaurants,-$31.39
7/9/2018,Aloha Eats,Restaurants,-$25.65
7/9/2018,Flaco's Tacos,Restaurants,-$37.63
7/9/2018,From: Bank of America, Na-contribution,Transfer,$100.00
7/9/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
7/9/2018,Halligan Bar,Nightlife,-$11.42
7/9/2018,K9 University,Extra,-$15.00
7/9/2018,Tst* Firecakes - Lincoln,Restaurants,-$7.80
7/9/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/9/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
7/9/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
7/9/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
7/7/2018,Buffalo Wild Wings,Restaurants,-$10.19
7/7/2018,Chick-fil-a,Restaurants,-$4.32
7/7/2018,Southernnewsst2542,Extra,-$2.73
7/6/2018,H-e-b Grocery,Gas,-$29.19
7/6/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
7/5/2018,Zelle Transfer Conf# e1264da2d;, Prestwood, Jacoby,Transfer,$18.00
7/4/2018,Microsoft*xbox Live Go, x7676, WA,Subscriptions,-$10.65
7/4/2018,Southwest Airlines,Holidays,-$254.96
7/3/2018,Amazon,Extra,-$45.52
7/3/2018,Genghis Grill,Restaurants,-$13.90
7/3/2018,Nam MI,Restaurants,-$8.66
7/3/2018,Oaks and Panther Trail,Nightlife,-$6.31
7/3/2018,Oaks and Panther Trail,Fitness,-$11.64
7/3/2018,Oaks and Panther Trail,Clothes,-$20.57
7/3/2018,Quarterly Cash Rewards,Additional Income,$30.00
7/3/2018,Shipley Do-nuts,Restaurants,-$4.01
7/3/2018,Sprouts Farmers Market,Groceries,-$15.95
7/3/2018,Sprouts Farmers Market,Groceries,-$1.33
6/30/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
6/30/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
6/30/2018,Agi*renters/condo Ins,Home Insurance,-$11.67
6/30/2018,Bibi's House of Kabob,Restaurants,-$12.97
6/30/2018,From: Bank of America, Na-contribution,Transfer,$100.00
6/30/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
6/30/2018,H-e-b Grocery,Gas,-$23.87
6/30/2018,Meat Wagon,Restaurants,-$6.25
6/30/2018,Raising Cane's Chicken Fingers,Restaurants,-$8.35
6/30/2018,Sunrise by the P Des:web Pmts, Id:tlg651, Indn:stuart Mcrobbie, CO Id:9084,Rent,-$962.40
6/30/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/30/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/30/2018,Vanguard Energy Etf-dividend,Transfer,$3.98
6/30/2018,Vanguard Energy Etf-reinvestment,Transfer,-$3.98
6/30/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
6/30/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
6/30/2018,Vanguard Health Care Etf-dividend,Transfer,$2.53
6/30/2018,Vanguard Health Care Etf-reinvestment,Transfer,-$2.53
6/30/2018,Vanguard Utilities Etf-dividend,Transfer,$7.25
6/30/2018,Vanguard Utilities Etf-reinvestment,Transfer,-$7.25
6/29/2018,Buffalo Wild Wings,Restaurants,-$10.69
6/29/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
6/29/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.19
6/29/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.24
6/29/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.24
6/29/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.19
6/29/2018,Zelle Transfer Conf# b8df64e94;, Prestwood, Jacoby,Transfer,$911.00
6/28/2018,Mad Taco,Restaurants,-$4.33
6/28/2018,Mad Taco,Restaurants,-$7.58
6/28/2018,Tiller (tillerhq.com),Subscriptions,-$5.00
6/27/2018,Amazonprime Membership, amzn.com/prmeWA,Subscriptions,-$7.03
6/27/2018,Vanguard Ftse Developed Mkts Etf-dividend,Transfer,$7.58
6/27/2018,Vanguard Ftse Developed Mkts Etf-reinvestment,Transfer,-$7.58
6/27/2018,Vanguard Ftse Emerging Markets Etf-dividend,Transfer,$3.85
6/27/2018,Vanguard Ftse Emerging Markets Etf-reinvestment,Transfer,-$3.85
6/27/2018,Vanguard High Dividend Yield Etf-dividend,Transfer,$4.46
6/27/2018,Vanguard High Dividend Yield Etf-reinvestment,Transfer,-$4.46
6/27/2018,Vanguard Total Intl Stock Index Fund Etf-dividend,Transfer,$3.63
6/27/2018,Vanguard Total Intl Stock Index Fund Etf-reinvestment,Transfer,-$3.63
6/27/2018,Vanguard Total Stock Market Etf-dividend,Transfer,$11.04
6/27/2018,Vanguard Total Stock Market Etf-dividend,Transfer,$18.17
6/27/2018,Vanguard Total Stock Market Etf-reinvestment,Transfer,-$11.04
6/27/2018,Vanguard Total Stock Market Etf-reinvestment,Transfer,-$18.17
6/26/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
6/26/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
6/26/2018,Buc-ee's,Extra,-$2.91
6/26/2018,Buc-ee's,Gas,-$27.53
6/26/2018,Chipotle,Restaurants,-$7.42
6/26/2018,Keepthechange Credit From Acct9299 Effective 06/25,Transfer,$0.05
6/25/2018,12 Roof Top Bar & Lounge,Nightlife,-$8.00
6/25/2018,12 Roof Top Bar & Lounge,Nightlife,-$5.00
6/25/2018,25 Piada Houston Memorial,Restaurants,-$9.73
6/25/2018,Babe's Doughnut,Restaurants,-$8.99
6/25/2018,Buc-ee's,Extra,-$3.77
6/25/2018,Carney's Pub,Restaurants,-$16.75
6/25/2018,From: Bank of America, Na-contribution,Transfer,$100.00
6/25/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
6/25/2018,Keep the Change Transfer to Acct 8096 for 06/25/18,Transfer,-$0.05
6/25/2018,Pei Wei,Restaurants,-$4.10
6/25/2018,Specs #37, 06/23 #x5861 Purchase, Specs #37, College Stati TX,Nightlife,-$13.95
6/25/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/25/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/25/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
6/25/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
6/23/2018,Chevron,Gas,-$4.86
6/23/2018,Hctra Ez Tag Rebill,Car Expenses,-$40.00
6/22/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
6/22/2018,The Brisket House,Restaurants,-$13.53
6/22/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$143.93
6/22/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$143.95
6/21/2018,Sprouts Farmers Market,Groceries,-$42.97
6/21/2018,Vanguard Real Estate Index Etf-dividend,Transfer,$6.93
6/21/2018,Vanguard Real Estate Index Etf-reinvestment,Transfer,-$6.93
6/20/2018,Capital One, Des:mobile Pmt ID:x5750, INDN:x6861MCROBBIESTUA, CO Id:9279,Transfer,-$2,019.54
6/20/2018,Geico, Des:prem Coll, Id:5asoh4e5vl8oe E, Indn:stuart Mcrobbie, CO Id:3530,Car Insurance,-$106.43
6/20/2018,Vanguard Total Stock Market Etf-buy,Transfer,-$143.95
6/20/2018,Vanguard Total Stock Market Etf-buy,Transfer,-$143.93
6/19/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
6/19/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
6/19/2018,Capital One Mobile Pymt Authdate 19-jun,Transfer,$2,019.54
6/19/2018,Chipotle,Restaurants,-$7.42
6/19/2018,Colectivo Coffee Roasters,Restaurants,-$21.99
6/19/2018,Iah Parking Ecopark1,Holidays,-$22.00
6/18/2018,Cesars on Clark,Nightlife,-$9.82
6/18/2018,Del Seoul,Restaurants,-$42.99
6/18/2018,Ds Tequila Company,Nightlife,-$15.78
6/18/2018,From: Bank of America, Na-contribution,Transfer,$100.00
6/18/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
6/18/2018,Hudson News,Extra,-$3.57
6/18/2018,Lyft,Extra,-$27.19
6/18/2018,Mcdonald's,Restaurants,-$8.15
6/18/2018,Miska's Wine Beer & Liquors,Nightlife,-$11.53
6/18/2018,Pp*thenorthend,Extra,-$23.02
6/18/2018,Stan's Donuts & Coffee,Restaurants,-$30.83
6/18/2018,The Irish Oak,Nightlife,-$16.37
6/18/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/18/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/18/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
6/18/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
6/16/2018,Ember Market Cn12,Restaurants,-$8.36
6/16/2018,Galway Arms,Nightlife,-$18.00
6/16/2018,Momentum Indoor Climbi,Fitness,-$80.11
6/16/2018,POTBELLY-x-319,Restaurants,-$6.35
6/15/2018,H-e-b Grocery,Gas,-$28.49
6/15/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
6/15/2018,Ispa/pimds, 06/15 #x4779 Withdrwl, Pai Iso, Chicago, IL,Restaurants,-$60.00
6/15/2018,Ispa/pimds, 06/15 #x4779 Withdrwl, Pai Iso, Chicago, Il, Fe,Transfer,-$45.50
6/15/2018,Keepthechange Credit From Acct9299 Effective 06/14,Transfer,$0.75
6/15/2018,Spicy Chen Asian Bistro,Restaurants,-$9.25
6/14/2018,Checkcard, 0613 Identogo - Tsa Twic, Billerica, MA x9045,Extra,-$125.25
6/14/2018,Keep the Change Transfer to Acct 8096 for 06/14/18,Transfer,-$0.75
6/14/2018,Sprouts Farmers Market,Groceries,-$56.80
6/14/2018,Zelle Transfer Conf# b48ex9195;, Prestwood, Jacoby,Utilities,-$37.60
6/13/2018,Corner Store,Transfer,-$3.25
6/12/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
6/12/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
6/12/2018,Online Banking payment to Crd 2106, Confirmation# x0252,Transfer,-$337.72
6/12/2018,Online payment from Chk 9,Transfer,$337.72
6/12/2018,Untuckit,Phone BIll,-$93.52
6/11/2018,Checkcard, 0608 Venmo, x-x-4430 NY x1537,Holidays,-$111.00
6/11/2018,Chick-fil-a,Restaurants,-$3.84
6/11/2018,From: Bank of America, Na-contribution,Transfer,$100.00
6/11/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
6/11/2018,L'avantage Salon,Extra,-$58.65
6/11/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/11/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/11/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
6/11/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
6/9/2018,H-e-b Grocery,Gas,-$28.31
6/9/2018,Nobi Public House,Restaurants,-$12.87
6/9/2018,Southwest Airlines,Holidays,-$339.96
6/9/2018,Spicy Chen Asian Bistro,Restaurants,-$9.25
6/8/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
6/8/2018,Zelle Transfer Conf# b95a2fe07;, Prestwood, Jacoby,Utilities,-$53.52
6/7/2018,Corner Store,Gas,-$14.56
6/7/2018,Under the Radar,Nightlife,-$14.94
6/7/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$223.55
6/6/2018,25 Piada Houston Memorial,Restaurants,-$3.24
6/5/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,Match,$50.00
6/5/2018,1122 Vanguard Totl Stck Mkt Index Fd Adm,401k,$125.00
6/5/2018,Hctra Ez Tag Rebill,Car Expenses,-$40.00
6/5/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$79.33
6/5/2018,Vanguard Ftse Developed Mkts Etf-buy,Transfer,-$223.55
6/4/2018,Amazon,Gifts,-$16.06
6/4/2018,From: Bank of America, Na-contribution,Transfer,$100.00
6/4/2018,From: Bank of America, Na-contribution,Transfer,$100.00
6/4/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
6/4/2018,H-e-b Grocery,Groceries,-$91.91
6/4/2018,Microsoft*xbox Live Go, x7676, WA,Subscriptions,-$10.65
6/4/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/4/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/4/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
6/4/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
6/4/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
5/31/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$865.67
5/31/2018,Pei Wei,Restaurants,-$7.57
5/31/2018,Platypus Brewing,Restaurants,-$43.43
5/31/2018,Postino Heights,Restaurants,-$36.66
5/31/2018,Sprouts Farmers Market,Groceries,-$57.79
5/31/2018,Sunrise by the P Des:web Pmts, Id:vp8l41, Indn:stuart Mcrobbie, CO Id:9084,Rent,-$978.19
5/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.32
5/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-dividend,Transfer,$0.24
5/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.32
5/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-reinvestment,Transfer,-$0.24
5/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$88.16
5/31/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$55.27
5/31/2018,Vanguard Real Estate Index Etf-buy,Transfer,-$79.33
5/30/2018,Buc-ee's,Groceries,-$5.53
5/30/2018,Centum,Nightlife,-$8.04
5/30/2018,Chipotle,Restaurants,-$7.42
5/30/2018,Exxonmobil,Gas,-$32.85
5/29/2018,Black Walnut Cafe,Restaurants,-$4.22
5/29/2018,Checkcard, 0528 Venmo, x-x-4430 NY x2042,Holidays,-$120.00
5/29/2018,Checkcard, 0528 Venmo, x-x-4430 NY x4438,Extra,-$40.00
5/29/2018,From: Bank of America, Na-contribution,Transfer,$100.00
5/29/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
5/29/2018,Keepthechange Credit From Acct9299 Effective 05/25,Transfer,$0.95
5/29/2018,Lucille,Nightlife,-$6.00
5/29/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
5/29/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
5/29/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$200.00
5/29/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
5/29/2018,Vanguard Ftse Emerging Markets Etf-buy,Transfer,-$88.16
5/29/2018,Vanguard Total Intl Stock Index Fund Etf-buy,Transfer,-$55.27
5/29/2018,Whataburger,Restaurants,-$6.15
5/28/2018,Amazonprime Membership, amzn.com/prmeWA,Subscriptions,-$7.03
5/28/2018,Amy's Ice Creams,Restaurants,-$5.35
5/28/2018,Buc-ee's #40,Extra,-$1.07
5/28/2018,Buc-ee's #40,Extra,-$22.35
5/28/2018,Buckshots,Nightlife,-$12.00
5/28/2018,Buckshots,Nightlife,-$26.00
5/28/2018,Butler Park Pitch & Putt,Extra,-$14.25
5/28/2018,Landa River Trips,Extra,-$15.00
5/28/2018,Local Poke,Restaurants,-$10.77
5/28/2018,Peruvian Food T,Restaurants,-$6.48
5/28/2018,Shady Grove,Restaurants,-$14.00
5/28/2018,Sur LA Table,Home Improvements,-$25.97
5/28/2018,Texas Honey Ham Company,Restaurants,-$7.29
5/28/2018,Tiller (tillerhq.com),Subscriptions,-$5.00
5/28/2018,Whataburger,Restaurants,-$7.19
5/26/2018,J. Crew,Clothes,-$32.16
5/26/2018,Taco Bell,Restaurants,-$9.71
5/26/2018,United Airlines,Holidays,-$313.40
5/25/2018,Cafe Ginger,Restaurants,-$25.87
5/25/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$990.67
5/25/2018,Keep the Change Transfer to Acct 8096 for 05/25/18,Transfer,-$0.95
5/25/2018,Spec's #0, 05/25 #x7626 Purchase, Spec's #0, Houston, TX,Nightlife,-$30.05
5/25/2018,Zelle Transfer Conf# 8857e2031;, Prestwood, Jacoby,Transfer,$910.00
5/23/2018,Chick-fil-a,Restaurants,-$3.84
5/23/2018,H-e-b Grocery,Gas,-$30.68
5/23/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$481.71
5/23/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep out,Transfer,$373.50
5/22/2018,Chipotle,Restaurants,-$7.42
5/22/2018,Sprouts Farmers Market,Groceries,-$72.29
5/21/2018,Buc-ee's,Gas,-$29.05
5/21/2018,Buc-ee's,Extra,-$5.94
5/21/2018,Capital One Online Pymt Authdate 20-may,Transfer,$656.68
5/21/2018,Capital One, Des:online Pmt ID:x5772, INDN:x6861MCROBBIESTUA, CO Id:9279,Transfer,-$656.68
5/21/2018,Clive Bar,Nightlife,-$10.00
5/21/2018,Corner Store,Extra,-$5.94
5/21/2018,From: Bank of America, Na-contribution,Transfer,$100.00
5/21/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
5/21/2018,Geico, Des:prem Coll, Id:5asoh4e5vl8oe E, Indn:stuart Mcrobbie, CO Id:3530,Car Insurance,-$106.44
5/21/2018,Raising Cane's Chicken Fingers,Restaurants,-$8.35
5/21/2018,Starbucks,Restaurants,-$4.60
5/21/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
5/21/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
5/21/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
5/21/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
5/21/2018,Vanguard Ftse Emerging Markets Etf-buy,Transfer,-$90.55
5/21/2018,Vanguard Total Intl Stock Index Fund Etf-buy,Transfer,-$57.36
5/21/2018,Vanguard Total Stock Market Etf-buy,Transfer,-$282.95
5/21/2018,Vanguard Total Stock Market Etf-buy,Transfer,-$424.35
5/19/2018,Corner Store,Gas,-$26.72
5/19/2018,TX Capitolparkingmeter, Austin, TX,Extra,-$2.75
5/18/2018,8th Wonder Brewery,Nightlife,-$12.77
5/18/2018,Barnes and Noble,Extra,-$8.65
5/18/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$990.67
5/18/2018,Marshalls,Home Improvements,-$15.13
5/18/2018,Pub Fiction,Nightlife,-$8.00
5/18/2018,Pub Fiction,Nightlife,-$49.38
5/17/2018,H-e-b Grocery,Groceries,-$10.26
5/16/2018,Agi*renters/condo Ins, x-x-1990 FL,Home Insurance,-$12.67
5/16/2018,Momentum Indoor Climbi,Fitness,-$80.11
5/15/2018,Bibi's House of Kabob,Restaurants,-$17.00
5/15/2018,Corner Store,Gas,-$26.89
5/15/2018,Keepthechange Credit From Acct9299 Effective 05/14,Transfer,$0.96
5/14/2018,From: Bank of America, Na-contribution,Transfer,$100.00
5/14/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
5/14/2018,Hctra Ez Tag Rebill,Car Expenses,-$40.00
5/14/2018,Keep the Change Transfer to Acct 8096 for 05/14/18,Transfer,-$0.96
5/14/2018,Kroger,Gifts,-$22.39
5/14/2018,Online Banking payment to Crd 2106, Confirmation# x0141,Transfer,-$731.25
5/14/2018,Pimlico Irish Pub,Nightlife,-$12.00
5/14/2018,Spec's #0, 05/12 #x4957 Purchase, Spec's #0, Houston, TX,Gifts,-$15.04
5/14/2018,Taco Planet,Restaurants,-$12.25
5/14/2018,Vanguard Buy, Des:investment ID:x3358, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
5/14/2018,Vanguard Buy, Des:investment ID:x5509, Indn:stuart Ian Mcrobbie, CO Id:vmc,Transfer,-$100.00
5/14/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,IRA,-$100.00
5/14/2018,Vanguard Federal Money Market Fund (settlement Fund)-sweep in,Brokerage,-$100.00
5/12/2018,Mint Thai Kitchen,Restaurants,-$43.89
5/12/2018,Online payment from Chk 9,Transfer,$731.25
5/12/2018,Pei Wei,Restaurants,-$7.57
5/12/2018,Spanky's Pizza,Restaurants,-$11.71
5/11/2018,Hm Mechanical Co Des:payroll, Id:710, Indn:mcrobbie, Stuart I., CO Id:1760,Paycheck,$990.67
5/11/2018,Karbach Brewing Co.,Nightlife,-$15.00
5/10/2018,Cvs,Extra,-$21.49
5/10/2018,Olive Garden,Restaurants,-$9.10
5/9/2018,Sprouts Farmers Market,Groceries,-$40.45
5/9/2018,Zelle Transfer Conf# accded823;, Prestwood, Jacoby,Utilities,-$57.60
5/8/2018,Buc-ee's,Gas,-$15.87
5/8/2018,Chipotle,Restaurants,-$7.42
5/8/2018,Exxonmobil,Groceries,-$3.24
5/8/2018,Mad Taco,Restaurants,-$8.12
5/8/2018,Zelle Transfer Conf# de1fbf207;, Prestwood, Jacoby,Groceries,-$5.00
5/7/2018,Buc-ee's,Gas,-$15.87
5/7/2018,Buc-ee's,Groceries,-$5.40
5/7/2018,Buffalo Wild Wings,Restaurants,-$12.50
5/7/2018,From: Bank of America, Na-contribution,Transfer,$100.00
5/7/2018,From: Bank of America, Na-funds Received,Transfer,$100.00
5/7/2018,Keepthechange Credit From Acct9299 Effective 05/04,Transfer,$0.32
5/7/2018,Logans on Campus,Nightlife,-$25.51
5/7/2018,Los Cucos,Restaurants,-$20.38
5/7/2018,Los Cucos,Extra,-$17.14
5/7/2018,O'bannon's Taphouse,Nightlife,-$5.00
